	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
814	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
815	False	True	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	True
816	False	False	False	False	True	True	False	False	False	True	True	True	False	False	True	False	False	False	False	False
817	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
818	False	False	False	False	True	True	False	True	False	False	True	False	True	False	True	True	True	True	True	False
819	False	False	False	False	True	True	False	True	False	False	True	False	True	False	True	True	True	True	True	False
820	False	False	False	False	True	True	False	True	False	False	True	False	True	False	True	True	True	True	True	False
821	False	False	False	False	True	True	False	True	False	False	True	False	True	False	True	True	True	True	True	False
822	False	False	False	False	True	True	False	True	False	True	True	False	True	False	True	True	True	True	True	False
823	False	True	False	False	True	True	True	True	False	True	True	False	True	False	False	True	True	True	True	True
824	False	False	False	False	True	True	False	True	False	True	True	False	True	False	True	True	True	True	True	True
825	False	False	False	False	True	True	True	True	False	True	True	False	False	False	True	True	True	True	True	True
826	False	False	False	False	True	True	False	True	False	True	True	False	True	False	True	True	True	True	True	False
827	False	False	False	False	True	True	False	True	False	True	True	False	True	False	True	True	True	True	True	True
828	False	False	False	False	True	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True
829	False	False	False	False	True	True	False	True	False	True	True	False	True	False	True	True	True	True	True	False
830	False	True	False	False	True	False	False	True	False	False	True	False	True	False	False	True	True	True	True	False
831	False	False	False	False	True	True	True	True	False	True	True	False	False	False	True	True	True	True	True	True
832	False	False	False	False	True	True	True	True	False	True	True	False	True	False	True	True	True	True	True	False
833	False	False	False	False	True	True	False	True	False	True	True	False	True	False	True	True	True	True	True	False
834	False	False	False	False	True	True	True	True	False	True	True	False	True	False	True	True	True	True	True	False
835	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
836	False	True	False	False	True	False	False	True	False	False	True	False	True	False	False	True	True	True	True	False
837	False	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	True	True	True	False
838	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
839	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
840	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
841	False	True	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
842	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
843	False	False	False	False	True	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
844	False	False	False	False	True	True	False	True	False	False	True	False	True	False	True	True	True	True	True	False
845	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
846	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
847	False	False	False	False	True	True	False	True	False	False	True	True	True	False	True	True	True	True	True	False
848	False	False	False	False	True	True	False	True	False	False	True	True	True	False	True	True	True	True	True	False
849	False	False	False	False	True	True	False	True	False	True	True	False	True	False	True	True	True	True	True	False
850	False	False	False	False	True	True	False	True	False	True	True	True	True	False	True	True	True	True	True	False
851	False	False	False	False	True	True	False	True	False	False	True	True	True	False	True	True	True	True	True	True
852	False	False	False	False	True	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True
853	False	False	False	False	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True
854	False	False	False	False	False	True	False	True	False	False	True	True	False	False	False	True	True	True	True	True
855	False	False	False	False	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True
856	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
857	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
858	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False
859	False	False	False	False	True	True	True	True	False	True	True	False	False	False	True	True	True	True	True	True
860	False	False	False	False	True	True	True	True	False	True	True	False	True	False	True	True	True	True	True	True
861	False	False	False	False	True	True	False	True	False	True	True	True	True	False	True	True	True	True	True	False
862	False	False	False	False	True	True	False	True	False	True	True	True	True	False	True	True	True	True	True	False
863	False	False	False	False	True	True	True	True	False	True	True	False	False	False	True	True	True	True	True	True
864	False	False	False	False	False	True	True	True	False	True	True	False	True	False	True	True	True	True	True	False
865	True	False	False	False	True	True	False	True	False	True	True	True	False	False	True	True	True	True	True	True
866	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
867	False	False	False	False	True	True	False	True	False	True	True	True	False	False	True	True	True	True	True	True
868	False	False	False	False	True	True	False	True	False	True	True	True	True	False	True	True	True	True	True	False
869	False	False	False	False	False	True	False	True	False	True	True	False	True	True	True	True	True	True	True	False
870	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
871	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
872	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
873	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
874	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
875	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
876	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
877	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
878	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
879	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
880	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
881	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
882	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
883	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
884	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
885	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
886	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
887	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
888	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
889	False	False	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
890	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
891	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
892	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
893	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
894	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
895	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
896	False	False	False	False	False	False	False	True	False	True	True	False	False	True	True	False	False	False	False	False
897	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
898	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
899	False	False	False	False	False	False	False	False	False	True	True	False	False	True	True	False	False	False	False	False
900	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
901	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
902	False	False	False	False	False	False	False	True	False	True	True	False	False	True	True	False	False	False	False	False
903	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
904	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
905	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
906	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
907	False	True	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
908	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
909	False	True	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
910	False	True	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	False	True
911	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
912	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
913	False	False	False	False	False	True	True	False	False	False	False	True	False	False	True	False	False	False	False	False
914	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
915	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
916	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
917	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
918	False	True	False	False	True	True	True	False	False	True	False	False	False	False	True	False	False	False	False	False
919	False	True	False	False	True	True	True	False	False	True	False	False	False	False	True	False	False	False	False	True
920	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
921	False	True	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True
922	False	True	False	False	True	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True
923	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
924	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
925	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
926	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
927	False	True	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	True
928	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
929	False	True	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
930	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
931	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
932	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
933	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
934	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
935	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
936	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
937	False	True	False	False	True	True	True	True	False	True	False	False	False	False	False	False	False	False	False	True
938	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
939	False	True	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	True
940	False	True	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
941	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
942	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
943	False	True	False	False	True	True	True	False	False	True	False	False	False	False	True	False	False	False	False	False
944	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
945	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
946	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
947	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
948	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
949	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
950	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
951	False	False	False	False	False	True	False	True	False	True	True	False	False	True	False	True	True	True	True	True
952	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	True	True	True
953	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
954	False	True	False	True	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True
955	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
956	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
957	False	True	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True
958	False	False	False	False	True	True	False	True	False	False	True	False	False	True	False	True	True	True	True	False
959	False	False	False	False	False	True	False	True	False	True	True	False	False	True	False	True	True	True	True	False
960	False	False	False	False	False	True	False	True	False	False	True	True	False	False	False	True	True	True	True	True
961	False	False	False	False	False	True	False	True	False	True	True	False	False	True	False	True	True	True	True	True
962	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
963	False	False	False	False	False	True	False	True	False	True	True	False	False	True	True	True	True	True	True	False
964	False	True	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True
965	False	False	False	False	False	True	False	True	False	False	True	False	False	True	False	True	True	True	True	True
966	False	True	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True
967	False	False	False	False	True	True	False	True	False	False	True	True	False	False	False	True	True	True	True	False
968	False	False	False	False	True	True	False	True	False	True	True	False	True	False	True	True	True	True	True	False
969	False	False	False	False	False	True	False	True	False	True	True	True	False	True	True	True	True	True	True	True
970	False	False	False	False	True	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True
971	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
972	False	False	False	False	False	True	False	True	False	True	True	False	False	True	False	True	True	True	True	False
973	False	False	False	False	False	True	True	True	False	False	True	False	True	False	True	True	True	True	True	False
974	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
975	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
976	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
977	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
978	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
979	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
980	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
981	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
982	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
983	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
984	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
985	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
986	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
987	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
988	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
989	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
990	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
991	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
992	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
993	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
994	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
995	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
996	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
997	True	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
998	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
999	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1000	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1001	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1002	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
1003	False	False	False	False	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1004	False	False	False	False	False	False	False	True	False	True	True	False	False	False	True	False	False	False	False	False
1005	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
1006	True	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1007	False	False	False	False	False	False	False	True	False	True	True	False	False	True	True	False	False	False	False	False
1008	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1009	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1010	False	False	False	False	False	False	False	True	False	True	True	False	False	True	True	False	False	False	False	False
1011	False	False	False	False	False	False	False	True	False	True	True	False	False	False	True	False	False	False	False	False
1012	False	False	False	False	False	False	False	True	False	True	True	False	False	False	True	False	False	False	False	False
1013	False	False	False	False	False	False	False	True	False	True	True	False	False	False	True	False	False	False	False	False
1014	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1015	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1016	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1017	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
1018	False	False	False	False	False	False	False	True	False	True	True	False	False	False	True	False	False	False	False	False
1019	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
1020	False	False	False	False	False	False	False	True	False	True	True	False	False	False	True	False	False	False	False	False
1021	True	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1022	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1023	False	False	False	False	False	False	False	True	False	True	True	False	False	True	True	False	False	False	False	False
1024	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1025	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1026	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1027	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1028	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1029	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1030	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1031	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1032	False	False	False	False	False	False	False	True	False	True	True	False	False	True	True	False	False	False	True	True
1033	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1034	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1035	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1036	False	False	False	False	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1037	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1038	False	False	False	False	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1039	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1040	False	False	False	False	False	False	False	True	False	True	True	False	False	True	True	False	False	False	False	False
1041	False	False	False	False	False	False	False	True	False	True	True	False	False	True	True	False	False	False	False	False
1042	False	False	False	False	False	False	False	True	False	True	True	False	False	False	True	False	False	False	False	False
1043	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1044	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1045	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1046	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1047	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1048	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1049	False	False	False	False	True	True	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1050	False	False	False	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1051	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1052	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1053	False	False	False	False	True	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False
1054	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1055	False	True	False	False	True	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False
1056	False	True	False	False	True	True	False	False	False	True	False	False	False	False	True	False	False	False	False	True
1057	False	False	False	False	False	False	False	False	False	True	True	True	False	False	True	False	False	False	False	False
1058	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1059	False	False	False	False	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1060	False	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1061	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
1062	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
1063	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1064	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
1065	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1066	False	True	False	False	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	False
1067	False	False	False	False	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1068	False	False	False	False	False	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False
1069	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
1070	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	True	True	True
1071	False	True	False	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1072	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1073	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	True	True	True
1074	False	True	False	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1075	False	False	False	False	False	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False
1076	False	True	False	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1077	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
1078	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
1079	False	False	False	False	False	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False
1080	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
1081	False	False	False	True	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
1082	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1083	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	True	True	True
1084	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	True	True	True
1085	False	False	False	False	False	True	False	True	False	True	True	False	False	True	False	True	True	True	True	True
1086	False	False	False	False	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True
1087	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
1088	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
1089	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
1090	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	True	True	True	True	True
1091	False	False	False	False	False	True	True	True	False	True	True	False	True	False	True	True	True	True	True	False
1092	False	False	False	False	True	True	False	True	False	True	True	False	False	True	True	True	True	True	True	True
1093	False	False	False	False	False	True	False	True	False	False	True	False	False	True	False	True	True	True	True	True
1094	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	True	True	True
1095	False	False	False	False	False	True	False	True	False	True	True	False	False	True	False	True	True	True	True	False
1096	False	False	False	False	False	True	False	True	False	True	True	False	True	True	True	True	True	True	True	True
1097	False	False	False	False	False	True	False	True	False	True	True	False	True	False	True	True	True	True	True	False
1098	False	False	False	False	False	True	False	True	False	True	True	False	True	False	True	True	True	True	True	False
1099	False	False	False	False	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True
1100	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
1101	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1102	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1103	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1104	True	False	False	False	False	False	True	False	False	True	True	False	False	False	True	False	False	False	False	False
1105	True	False	False	False	True	True	True	False	False	True	True	False	False	False	True	False	False	False	False	True
1106	True	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1107	True	False	False	False	True	True	True	False	False	True	True	False	False	False	True	False	True	False	False	True
1108	True	False	False	False	False	False	True	False	False	True	True	False	False	False	True	False	False	False	False	False
1109	True	False	False	False	False	False	True	False	False	True	True	False	False	False	True	False	False	False	False	False
1110	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
1111	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1112	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
1113	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	False	False
1114	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
1115	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
1116	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1117	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
1118	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
1119	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
1120	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
1121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1122	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
1123	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
1124	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1125	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
1126	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1127	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1128	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
1129	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False
1130	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1131	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1132	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1133	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1134	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1135	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1136	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1137	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1138	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
1139	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1140	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	False	False
1141	False	True	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
